Customer ID,freq_per_year,spend_bucket,segment
2984,4.0,Medium,Low
2985,0.0,Low,Very Low
2986,0.0,Low,Very Low
2987,12.0,Very High,Medium
2988,12.0,Low,Medium
2989,12.0,Medium,Medium
2990,52.0,Low,High
2991,12.0,Very High,Medium
2992,0.0,High,Very Low
2993,52.0,High,High
2994,0.0,Low,Very Low
2995,4.0,Very High,Low
2996,0.0,Very High,Very Low
2997,0.0,Very High,Very Low
2998,0.0,Medium,Very Low
2999,4.0,Medium,Low
3000,12.0,Medium,Medium
3001,52.0,High,High
3002,4.0,Low,Low
3003,4.0,Low,Low
3004,0.0,Medium,Very Low
3005,0.0,High,Very Low
3006,52.0,High,High
3007,0.0,Very High,Very Low
3008,52.0,Medium,High
3009,52.0,Very High,High
3010,0.0,High,Very Low
3011,0.0,Medium,Very Low
3012,0.0,High,Very Low
3013,0.0,High,Very Low
3014,12.0,Medium,Medium
3015,0.0,High,Very Low
3016,0.0,Low,Very Low
3017,4.0,Low,Low
3018,0.0,High,Very Low
3019,0.0,Medium,Very Low
3020,0.0,Medium,Very Low
3021,0.0,High,Very Low
3022,4.0,High,Low
3023,52.0,Low,High
3024,4.0,Low,Low
3025,0.0,Very High,Very Low
3026,12.0,Medium,Medium
3027,0.0,High,Very Low
3028,4.0,Low,Low
3029,0.0,Very High,Very Low
3030,4.0,Very High,Low
3031,52.0,Low,High
3032,12.0,High,Medium
3033,4.0,Medium,Low
3034,52.0,Medium,High
3035,4.0,Low,Low
3036,0.0,High,Very Low
3037,0.0,Medium,Very Low
3038,0.0,Medium,Very Low
3039,0.0,Low,Very Low
3040,0.0,Medium,Very Low
3041,0.0,Low,Very Low
3042,12.0,High,Medium
3043,0.0,Low,Very Low
3044,12.0,Very High,Medium
3045,4.0,High,Low
3046,0.0,Low,Very Low
3047,0.0,Medium,Very Low
3048,0.0,High,Very Low
3049,0.0,Very High,Very Low
3050,0.0,Medium,Very Low
3051,0.0,High,Very Low
3052,0.0,High,Very Low
3053,0.0,Low,Very Low
3054,12.0,Very High,Medium
3055,12.0,High,Medium
3056,0.0,Low,Very Low
3057,0.0,Medium,Very Low
3058,52.0,Low,High
3059,0.0,High,Very Low
3060,4.0,High,Low
3061,12.0,High,Medium
3062,0.0,Medium,Very Low
3063,12.0,Very High,Medium
3064,0.0,Medium,Very Low
3065,4.0,High,Low
3066,0.0,Medium,Very Low
3067,0.0,Medium,Very Low
3068,52.0,Low,High
3069,52.0,Medium,High
3070,4.0,High,Low
3071,0.0,Low,Very Low
3072,12.0,Medium,Medium
3073,4.0,Very High,Low
3074,0.0,High,Very Low
3075,0.0,Medium,Very Low
3076,0.0,Very High,Very Low
3077,0.0,Medium,Very Low
3078,0.0,Very High,Very Low
3079,0.0,Very High,Very Low
3080,0.0,Low,Very Low
3081,0.0,Medium,Very Low
3082,52.0,Medium,High
3083,0.0,Very High,Very Low
3084,4.0,Low,Low
3085,12.0,Low,Medium
3086,0.0,Medium,Very Low
3087,0.0,High,Very Low
3088,12.0,Very High,Medium
3089,4.0,High,Low
3090,0.0,Low,Very Low
3091,4.0,Low,Low
3092,0.0,High,Very Low
3093,0.0,Medium,Very Low
3094,0.0,High,Very Low
3095,52.0,Medium,High
3096,0.0,Medium,Very Low
3097,12.0,High,Medium
3098,4.0,Low,Low
3099,4.0,High,Low
3100,0.0,Very High,Very Low
3101,52.0,Very High,High
3102,0.0,Very High,Very Low
3103,0.0,Very High,Very Low
3104,52.0,Low,High
3105,0.0,Medium,Very Low
3106,12.0,Low,Medium
3107,0.0,Medium,Very Low
3108,0.0,Low,Very Low
3109,12.0,High,Medium
3110,0.0,Very High,Very Low
3111,0.0,Medium,Very Low
3112,4.0,High,Low
3113,0.0,Very High,Very Low
3114,52.0,Very High,High
3115,0.0,Medium,Very Low
3116,0.0,Medium,Very Low
3117,52.0,High,High
3118,0.0,Medium,Very Low
3119,4.0,Very High,Low
3120,0.0,High,Very Low
3121,0.0,High,Very Low
3122,52.0,Low,High
3123,0.0,Medium,Very Low
3124,0.0,High,Very Low
3125,0.0,Medium,Very Low
3126,4.0,Low,Low
3127,0.0,High,Very Low
3128,0.0,Very High,Very Low
3129,0.0,Low,Very Low
3130,0.0,Low,Very Low
3131,0.0,Low,Very Low
3132,0.0,Medium,Very Low
3133,4.0,Very High,Low
3134,0.0,High,Very Low
3135,52.0,High,High
3136,0.0,Very High,Very Low
3137,0.0,Low,Very Low
3138,12.0,Medium,Medium
3139,0.0,Very High,Very Low
3140,52.0,Very High,High
3141,52.0,Medium,High
3142,0.0,Low,Very Low
3143,4.0,Low,Low
3144,4.0,Low,Low
3145,4.0,High,Low
3146,0.0,Low,Very Low
3147,0.0,Very High,Very Low
3148,52.0,Very High,High
3149,52.0,Low,High
3150,0.0,Medium,Very Low
3151,0.0,Low,Very Low
3152,4.0,High,Low
3153,12.0,Very High,Medium
3154,0.0,Very High,Very Low
3155,4.0,Medium,Low
3156,0.0,Very High,Very Low
3157,12.0,Medium,Medium
3158,0.0,Low,Very Low
3159,12.0,High,Medium
3160,4.0,Very High,Low
3161,0.0,Very High,Very Low
3162,12.0,High,Medium
3163,4.0,Very High,Low
3164,12.0,High,Medium
3165,0.0,Low,Very Low
3166,0.0,Very High,Very Low
3167,0.0,High,Very Low
3168,0.0,High,Very Low
3169,0.0,Low,Very Low
3170,52.0,Medium,High
3171,0.0,Medium,Very Low
3172,0.0,Low,Very Low
3173,0.0,Medium,Very Low
3174,0.0,Medium,Very Low
3175,12.0,Medium,Medium
3176,0.0,Medium,Very Low
3177,12.0,Low,Medium
3178,12.0,Medium,Medium
3179,0.0,Low,Very Low
3180,0.0,Very High,Very Low
3181,52.0,Very High,High
3182,0.0,Medium,Very Low
3183,0.0,Very High,Very Low
3184,0.0,Medium,Very Low
3185,4.0,Medium,Low
3186,0.0,High,Very Low
3187,0.0,Very High,Very Low
3188,52.0,High,High
3189,12.0,Medium,Medium
3190,0.0,Very High,Very Low
3191,0.0,High,Very Low
3192,0.0,High,Very Low
3193,0.0,High,Very Low
3194,0.0,Very High,Very Low
3195,0.0,Medium,Very Low
3196,4.0,Medium,Low
3197,0.0,Medium,Very Low
3198,0.0,High,Very Low
3199,52.0,Very High,High
3200,12.0,Medium,Medium
3201,12.0,Low,Medium
3202,12.0,Low,Medium
3203,0.0,Low,Very Low
3204,0.0,Low,Very Low
3205,0.0,Very High,Very Low
3206,0.0,Low,Very Low
3207,12.0,Medium,Medium
3208,0.0,Low,Very Low
3209,52.0,Low,High
3210,0.0,Low,Very Low
3211,0.0,High,Very Low
3212,12.0,High,Medium
3213,52.0,Low,High
3214,12.0,Medium,Medium
3215,0.0,High,Very Low
3216,0.0,Very High,Very Low
3217,52.0,Very High,High
3218,52.0,Medium,High
3219,12.0,Low,Medium
3220,52.0,Medium,High
3221,12.0,Low,Medium
3222,0.0,High,Very Low
3223,4.0,Very High,Low
3224,0.0,High,Very Low
3225,12.0,High,Medium
3226,52.0,Very High,High
3227,0.0,High,Very Low
3228,4.0,High,Low
3229,0.0,Very High,Very Low
3230,12.0,High,Medium
3231,0.0,Medium,Very Low
3232,0.0,Very High,Very Low
3233,12.0,Low,Medium
3234,0.0,High,Very Low
3235,4.0,Very High,Low
3236,12.0,High,Medium
3237,12.0,Very High,Medium
3238,52.0,Medium,High
3239,4.0,Very High,Low
3240,12.0,Low,Medium
3241,12.0,Low,Medium
3242,4.0,Medium,Low
3243,52.0,High,High
3244,0.0,Very High,Very Low
3245,0.0,High,Very Low
3246,52.0,High,High
3247,12.0,Very High,Medium
3248,0.0,Very High,Very Low
3249,4.0,High,Low
3250,4.0,Very High,Low
3251,52.0,Very High,High
3252,4.0,Low,Low
3253,0.0,Low,Very Low
3254,0.0,Medium,Very Low
3255,0.0,Low,Very Low
3256,12.0,Medium,Medium
3257,0.0,Low,Very Low
3258,0.0,Very High,Very Low
3259,0.0,Medium,Very Low
3260,0.0,Very High,Very Low
3261,0.0,Low,Very Low
3262,52.0,Medium,High
3263,0.0,Low,Very Low
3264,0.0,High,Very Low
3265,0.0,Medium,Very Low
3266,0.0,Very High,Very Low
3267,52.0,High,High
3268,4.0,Medium,Low
3269,0.0,Very High,Very Low
3270,12.0,Medium,Medium
3271,0.0,Low,Very Low
3272,52.0,Medium,High
3273,4.0,Very High,Low
3274,0.0,Medium,Very Low
3275,0.0,Low,Very Low
3276,52.0,Very High,High
3277,0.0,Very High,Very Low
3278,12.0,Very High,Medium
3279,52.0,High,High
3280,0.0,Medium,Very Low
3281,12.0,Medium,Medium
3282,0.0,High,Very Low
3283,12.0,Very High,Medium
3284,0.0,Low,Very Low
3285,0.0,High,Very Low
3286,52.0,Low,High
3287,0.0,High,Very Low
3288,52.0,High,High
3289,0.0,High,Very Low
3290,0.0,Medium,Very Low
3291,12.0,Very High,Medium
3292,12.0,Medium,Medium
3293,0.0,Low,Very Low
3294,0.0,Very High,Very Low
3295,0.0,Medium,Very Low
3296,52.0,Low,High
3297,4.0,Low,Low
3298,12.0,Very High,Medium
3299,0.0,High,Very Low
3300,12.0,Low,Medium
3301,0.0,High,Very Low
3302,0.0,Medium,Very Low
3303,0.0,Very High,Very Low
3304,0.0,Medium,Very Low
3305,0.0,High,Very Low
3306,0.0,Medium,Very Low
3307,0.0,Low,Very Low
3308,12.0,Low,Medium
3309,12.0,High,Medium
3310,12.0,Medium,Medium
3311,0.0,Low,Very Low
3312,0.0,Medium,Very Low
3313,4.0,High,Low
3314,12.0,Low,Medium
3315,4.0,Very High,Low
3316,0.0,High,Very Low
3317,0.0,Medium,Very Low
3318,4.0,High,Low
3319,12.0,Medium,Medium
3320,0.0,Low,Very Low
3321,0.0,Medium,Very Low
3322,0.0,Very High,Very Low
3323,52.0,Very High,High
3324,12.0,High,Medium
3325,52.0,Low,High
3326,12.0,Very High,Medium
3327,0.0,Very High,Very Low
3328,4.0,High,Low
3329,0.0,Low,Very Low
3330,0.0,Medium,Very Low
3331,4.0,Very High,Low
3332,4.0,Medium,Low
3333,0.0,Low,Very Low
3334,12.0,Low,Medium
3335,0.0,Low,Very Low
3336,4.0,Very High,Low
3337,0.0,Medium,Very Low
3338,0.0,Low,Very Low
3339,12.0,Very High,Medium
3340,0.0,Very High,Very Low
3341,0.0,Low,Very Low
3342,12.0,Medium,Medium
3343,52.0,High,High
3344,0.0,Low,Very Low
3345,0.0,Medium,Very Low
3346,0.0,Very High,Very Low
3347,4.0,Very High,Low
3348,0.0,High,Very Low
3349,0.0,High,Very Low
3350,4.0,High,Low
3351,0.0,Low,Very Low
3352,0.0,Medium,Very Low
3353,0.0,Very High,Very Low
3354,0.0,High,Very Low
3355,52.0,Medium,High
3356,0.0,Low,Very Low
3357,0.0,Medium,Very Low
3358,12.0,High,Medium
3359,0.0,Medium,Very Low
3360,12.0,High,Medium
3361,0.0,High,Very Low
3362,0.0,Low,Very Low
3363,0.0,High,Very Low
3364,0.0,Low,Very Low
3365,12.0,Low,Medium
3366,0.0,Medium,Very Low
3367,4.0,High,Low
3368,0.0,Medium,Very Low
3369,0.0,Low,Very Low
3370,12.0,Medium,Medium
3371,0.0,Low,Very Low
3372,0.0,Very High,Very Low
3373,0.0,Low,Very Low
3374,0.0,Medium,Very Low
3375,0.0,Medium,Very Low
3376,0.0,Very High,Very Low
3377,4.0,Medium,Low
3378,0.0,Low,Very Low
3379,4.0,High,Low
3380,52.0,Medium,High
3381,0.0,Medium,Very Low
3382,4.0,High,Low
3383,52.0,Low,High
3384,0.0,Medium,Very Low
3385,4.0,Low,Low
3386,0.0,Very High,Very Low
3387,4.0,High,Low
3388,0.0,High,Very Low
3389,52.0,High,High
3390,0.0,Medium,Very Low
3391,0.0,High,Very Low
3392,0.0,Medium,Very Low
3393,0.0,High,Very Low
3394,12.0,Very High,Medium
3395,0.0,Very High,Very Low
3396,0.0,Medium,Very Low
3397,4.0,Low,Low
3398,0.0,Low,Very Low
3399,0.0,Medium,Very Low
3400,0.0,Medium,Very Low
3401,0.0,Medium,Very Low
3402,52.0,High,High
3403,0.0,High,Very Low
3404,0.0,High,Very Low
3405,0.0,Low,Very Low
3406,0.0,Very High,Very Low
3407,4.0,High,Low
3408,4.0,Medium,Low
3409,0.0,High,Very Low
3410,0.0,Very High,Very Low
3411,0.0,High,Very Low
3412,52.0,Medium,High
3413,4.0,Very High,Low
3414,0.0,Very High,Very Low
3415,4.0,Very High,Low
3416,0.0,High,Very Low
3417,0.0,Medium,Very Low
3418,0.0,Low,Very Low
3419,0.0,Low,Very Low
3420,0.0,Low,Very Low
3421,0.0,Medium,Very Low
3422,52.0,Low,High
3423,12.0,Very High,Medium
3424,0.0,High,Very Low
3425,12.0,High,Medium
3426,0.0,Medium,Very Low
3427,0.0,Low,Very Low
3428,0.0,Low,Very Low
3429,12.0,High,Medium
3430,52.0,Very High,High
3431,0.0,High,Very Low
3432,0.0,Medium,Very Low
3433,0.0,Medium,Very Low
3434,0.0,Very High,Very Low
3435,0.0,High,Very Low
3436,0.0,Very High,Very Low
3437,12.0,Very High,Medium
3438,0.0,High,Very Low
3439,12.0,High,Medium
3440,4.0,Very High,Low
3441,52.0,High,High
3442,0.0,Very High,Very Low
3443,52.0,High,High
3444,0.0,Low,Very Low
3445,0.0,High,Very Low
3446,0.0,Medium,Very Low
3447,52.0,Medium,High
3448,0.0,Medium,Very Low
3449,0.0,Low,Very Low
3450,12.0,Low,Medium
3451,12.0,High,Medium
3452,0.0,High,Very Low
3453,0.0,Low,Very Low
3454,0.0,Medium,Very Low
3455,0.0,High,Very Low
3456,0.0,Very High,Very Low
3457,12.0,Medium,Medium
3458,0.0,Very High,Very Low
3459,4.0,Low,Low
3460,0.0,Low,Very Low
3461,0.0,High,Very Low
3462,4.0,Low,Low
3463,0.0,High,Very Low
3464,0.0,Low,Very Low
3465,0.0,Medium,Very Low
3466,52.0,Medium,High
3467,0.0,Medium,Very Low
3468,0.0,Medium,Very Low
3469,4.0,Very High,Low
3470,0.0,Very High,Very Low
3471,0.0,High,Very Low
3472,0.0,High,Very Low
3473,52.0,Medium,High
3474,52.0,Medium,High
3475,12.0,Very High,Medium
3476,4.0,Very High,Low
3477,52.0,Very High,High
3478,0.0,Very High,Very Low
3479,4.0,Medium,Low
3480,12.0,Medium,Medium
3481,12.0,High,Medium
3482,0.0,High,Very Low
3483,52.0,High,High
3484,0.0,Low,Very Low
3485,0.0,High,Very Low
3486,0.0,Low,Very Low
3487,52.0,Very High,High
3488,0.0,Low,Very Low
3489,4.0,Low,Low
3490,0.0,Low,Very Low
3491,4.0,Very High,Low
3492,12.0,Low,Medium
3493,0.0,High,Very Low
3494,52.0,Very High,High
3495,4.0,Low,Low
3496,52.0,Low,High
3497,12.0,Low,Medium
3498,0.0,Medium,Very Low
3499,0.0,Low,Very Low
3500,0.0,Low,Very Low
3501,0.0,Medium,Very Low
3502,52.0,Very High,High
3503,4.0,High,Low
3504,52.0,Very High,High
3505,12.0,Medium,Medium
3506,0.0,Medium,Very Low
3507,0.0,Medium,Very Low
3508,0.0,High,Very Low
3509,52.0,Medium,High
3510,0.0,Low,Very Low
3511,12.0,Very High,Medium
3512,0.0,High,Very Low
3513,4.0,Medium,Low
3514,0.0,High,Very Low
3515,12.0,Medium,Medium
3516,0.0,High,Very Low
3517,0.0,Medium,Very Low
3518,0.0,High,Very Low
3519,4.0,Very High,Low
3520,0.0,High,Very Low
3521,12.0,High,Medium
3522,52.0,Medium,High
3523,4.0,Very High,Low
3524,0.0,Medium,Very Low
3525,12.0,High,Medium
3526,0.0,Low,Very Low
3527,0.0,Very High,Very Low
3528,52.0,Very High,High
3529,0.0,High,Very Low
3530,52.0,Low,High
3531,52.0,Medium,High
3532,4.0,Medium,Low
3533,0.0,High,Very Low
3534,0.0,Very High,Very Low
3535,52.0,Very High,High
3536,12.0,Medium,Medium
3537,12.0,Low,Medium
3538,0.0,Very High,Very Low
3539,12.0,High,Medium
3540,0.0,Medium,Very Low
3541,52.0,Very High,High
3542,0.0,High,Very Low
3543,52.0,Low,High
3544,0.0,Very High,Very Low
3545,0.0,Medium,Very Low
3546,0.0,Low,Very Low
3547,0.0,High,Very Low
3548,0.0,Low,Very Low
3549,0.0,Low,Very Low
3550,0.0,Low,Very Low
3551,52.0,High,High
3552,52.0,Low,High
3553,4.0,High,Low
3554,52.0,Very High,High
3555,0.0,Medium,Very Low
3556,4.0,Low,Low
3557,0.0,Very High,Very Low
3558,0.0,Low,Very Low
3559,4.0,Very High,Low
3560,0.0,Low,Very Low
3561,0.0,Very High,Very Low
3562,0.0,Low,Very Low
3563,52.0,Low,High
3564,0.0,Very High,Very Low
3565,0.0,Low,Very Low
3566,12.0,Medium,Medium
3567,12.0,Very High,Medium
3568,12.0,Medium,Medium
3569,4.0,High,Low
3570,0.0,Very High,Very Low
3571,0.0,Very High,Very Low
3572,0.0,Low,Very Low
3573,12.0,Low,Medium
3574,12.0,High,Medium
3575,4.0,High,Low
3576,0.0,Very High,Very Low
3577,0.0,Low,Very Low
3578,52.0,Low,High
3579,4.0,Low,Low
3580,0.0,High,Very Low
3581,0.0,Very High,Very Low
3582,52.0,Very High,High
3583,0.0,Medium,Very Low
3584,0.0,High,Very Low
3585,12.0,Medium,Medium
3586,0.0,Medium,Very Low
3587,0.0,Low,Very Low
3588,0.0,Very High,Very Low
3589,0.0,Medium,Very Low
3590,0.0,High,Very Low
3591,0.0,Very High,Very Low
3592,4.0,Very High,Low
3593,0.0,Very High,Very Low
3594,12.0,High,Medium
3595,4.0,Very High,Low
3596,0.0,Medium,Very Low
3597,0.0,Very High,Very Low
3598,4.0,High,Low
3599,0.0,High,Very Low
3600,52.0,Low,High
3601,0.0,High,Very Low
3602,12.0,Medium,Medium
3603,4.0,Low,Low
3604,52.0,Medium,High
3605,0.0,Very High,Very Low
3606,0.0,Medium,Very Low
3607,0.0,Very High,Very Low
3608,0.0,Very High,Very Low
3609,0.0,Medium,Very Low
3610,12.0,Low,Medium
3611,0.0,Very High,Very Low
3612,0.0,Very High,Very Low
3613,0.0,Low,Very Low
3614,0.0,Low,Very Low
3615,0.0,Low,Very Low
3616,12.0,Low,Medium
3617,0.0,Low,Very Low
3618,12.0,Medium,Medium
3619,0.0,High,Very Low
3620,52.0,High,High
3621,0.0,Very High,Very Low
3622,0.0,Low,Very Low
3623,0.0,Medium,Very Low
3624,52.0,Very High,High
3625,0.0,Very High,Very Low
3626,52.0,Very High,High
3627,4.0,Very High,Low
3628,0.0,Medium,Very Low
3629,12.0,Very High,Medium
3630,0.0,Medium,Very Low
3631,52.0,High,High
3632,12.0,Medium,Medium
3633,4.0,High,Low
3634,0.0,Medium,Very Low
3635,0.0,Low,Very Low
3636,0.0,Low,Very Low
3637,52.0,Low,High
3638,0.0,High,Very Low
3639,0.0,Low,Very Low
3640,0.0,Medium,Very Low
3641,12.0,Low,Medium
3642,0.0,Medium,Very Low
3643,0.0,High,Very Low
3644,0.0,Very High,Very Low
3645,52.0,Low,High
3646,0.0,Very High,Very Low
3647,0.0,High,Very Low
3648,52.0,Medium,High
3649,0.0,High,Very Low
3650,0.0,Medium,Very Low
3651,0.0,Medium,Very Low
3652,0.0,Low,Very Low
3653,12.0,Low,Medium
3654,0.0,Low,Very Low
3655,0.0,Very High,Very Low
3656,0.0,Low,Very Low
3657,12.0,High,Medium
3658,0.0,Very High,Very Low
3659,0.0,High,Very Low
3660,0.0,High,Very Low
3661,0.0,High,Very Low
3662,0.0,Low,Very Low
3663,52.0,High,High
3664,52.0,Medium,High
3665,0.0,High,Very Low
3666,4.0,High,Low
3667,0.0,Medium,Very Low
3668,12.0,Medium,Medium
3669,0.0,High,Very Low
3670,4.0,Medium,Low
3671,0.0,Medium,Very Low
3672,4.0,High,Low
3673,12.0,High,Medium
3674,0.0,Low,Very Low
3675,0.0,High,Very Low
3676,12.0,High,Medium
3677,12.0,Very High,Medium
3678,0.0,Low,Very Low
3679,0.0,Medium,Very Low
3680,0.0,Very High,Very Low
3681,4.0,Low,Low
3682,12.0,High,Medium
3683,0.0,Medium,Very Low
3684,0.0,High,Very Low
3685,0.0,Very High,Very Low
3686,0.0,Medium,Very Low
3687,0.0,High,Very Low
3688,0.0,Medium,Very Low
3689,12.0,Very High,Medium
3690,4.0,Low,Low
3691,0.0,Low,Very Low
3692,52.0,Low,High
3693,0.0,Low,Very Low
3694,52.0,Medium,High
3695,0.0,Medium,Very Low
3696,0.0,Low,Very Low
3697,0.0,Medium,Very Low
3698,52.0,High,High
3699,0.0,Medium,Very Low
3700,52.0,Medium,High
3701,0.0,Very High,Very Low
3702,0.0,High,Very Low
3703,52.0,High,High
3704,0.0,Very High,Very Low
3705,4.0,High,Low
3706,0.0,High,Very Low
3707,0.0,Medium,Very Low
3708,52.0,High,High
3709,12.0,Very High,Medium
3710,4.0,Medium,Low
3711,0.0,Medium,Very Low
3712,0.0,High,Very Low
3713,4.0,High,Low
3714,0.0,Very High,Very Low
3715,52.0,Low,High
3716,12.0,Low,Medium
3717,0.0,Medium,Very Low
3718,0.0,Very High,Very Low
3719,0.0,Medium,Very Low
3720,0.0,Very High,Very Low
3721,4.0,Medium,Low
3722,0.0,Medium,Very Low
3723,0.0,Low,Very Low
3724,12.0,Low,Medium
3725,0.0,High,Very Low
3726,0.0,Very High,Very Low
3727,0.0,Very High,Very Low
3728,0.0,Very High,Very Low
3729,0.0,Low,Very Low
3730,4.0,Very High,Low
3731,0.0,High,Very Low
3732,4.0,High,Low
3733,0.0,Very High,Very Low
3734,0.0,Medium,Very Low
3735,0.0,Very High,Very Low
3736,0.0,Medium,Very Low
3737,0.0,Medium,Very Low
3738,0.0,Low,Very Low
3739,0.0,Medium,Very Low
3740,52.0,Low,High
3741,0.0,Very High,Very Low
3742,0.0,Very High,Very Low
3743,0.0,High,Very Low
3744,4.0,Low,Low
3745,0.0,Medium,Very Low
3746,12.0,Medium,Medium
3747,12.0,Very High,Medium
3748,0.0,Medium,Very Low
3749,0.0,Low,Very Low
3750,0.0,Very High,Very Low
3751,12.0,Very High,Medium
3752,0.0,Very High,Very Low
3753,52.0,High,High
3754,0.0,Low,Very Low
3755,0.0,Medium,Very Low
3756,12.0,Very High,Medium
3757,0.0,High,Very Low
3758,52.0,Medium,High
3759,4.0,Medium,Low
3760,4.0,High,Low
3761,52.0,High,High
3762,0.0,Low,Very Low
3763,0.0,Very High,Very Low
3764,0.0,Low,Very Low
3765,12.0,Low,Medium
3766,0.0,Medium,Very Low
3767,0.0,Medium,Very Low
3768,0.0,Medium,Very Low
3769,4.0,Low,Low
3770,0.0,Very High,Very Low
3771,52.0,Medium,High
3772,0.0,Very High,Very Low
3773,0.0,Low,Very Low
3774,4.0,Medium,Low
3775,0.0,Very High,Very Low
3776,4.0,High,Low
3777,0.0,Low,Very Low
3778,52.0,High,High
3779,0.0,Medium,Very Low
3780,0.0,High,Very Low
3781,4.0,Medium,Low
3782,0.0,Very High,Very Low
3783,0.0,Medium,Very Low
3784,0.0,High,Very Low
3785,0.0,Medium,Very Low
3786,12.0,Very High,Medium
3787,52.0,Medium,High
3788,0.0,High,Very Low
3789,12.0,High,Medium
3790,0.0,High,Very Low
3791,52.0,Medium,High
3792,52.0,Medium,High
3793,0.0,Medium,Very Low
3794,0.0,Low,Very Low
3795,52.0,Very High,High
3796,52.0,Very High,High
3797,4.0,High,Low
3798,4.0,Medium,Low
3799,0.0,High,Very Low
3800,12.0,Low,Medium
3801,0.0,Low,Very Low
3802,0.0,Very High,Very Low
3803,12.0,High,Medium
3804,52.0,Medium,High
3805,0.0,High,Very Low
3806,4.0,Medium,Low
3807,52.0,High,High
3808,0.0,Low,Very Low
3809,0.0,Low,Very Low
3810,0.0,Low,Very Low
3811,12.0,High,Medium
3812,12.0,Low,Medium
3813,0.0,High,Very Low
3814,0.0,Very High,Very Low
3815,0.0,Very High,Very Low
3816,0.0,Medium,Very Low
3817,0.0,Very High,Very Low
3818,0.0,Very High,Very Low
3819,12.0,Medium,Medium
3820,4.0,Very High,Low
3821,4.0,High,Low
3822,0.0,Medium,Very Low
3823,0.0,Medium,Very Low
3824,52.0,Medium,High
3825,4.0,Low,Low
3826,0.0,Low,Very Low
3827,0.0,Low,Very Low
3828,0.0,High,Very Low
3829,52.0,Very High,High
3830,0.0,Low,Very Low
3831,0.0,Low,Very Low
3832,0.0,Very High,Very Low
3833,52.0,Low,High
3834,0.0,Very High,Very Low
3835,4.0,Medium,Low
3836,0.0,Medium,Very Low
3837,0.0,Very High,Very Low
3838,0.0,Very High,Very Low
3839,0.0,Low,Very Low
3840,4.0,Low,Low
3841,0.0,Medium,Very Low
3842,12.0,Medium,Medium
3843,12.0,Very High,Medium
3844,0.0,High,Very Low
3845,4.0,Very High,Low
3846,0.0,Medium,Very Low
3847,0.0,Medium,Very Low
3848,0.0,Low,Very Low
3849,0.0,Medium,Very Low
3850,0.0,High,Very Low
3851,0.0,High,Very Low
3852,0.0,Very High,Very Low
3853,52.0,High,High
3854,0.0,High,Very Low
3855,0.0,Low,Very Low
3856,4.0,High,Low
3857,4.0,High,Low
3858,0.0,Low,Very Low
3859,4.0,High,Low
3860,0.0,Very High,Very Low
3861,0.0,High,Very Low
3862,12.0,Medium,Medium
3863,12.0,Medium,Medium
3864,0.0,Low,Very Low
3865,0.0,Very High,Very Low
3866,0.0,Medium,Very Low
3867,0.0,Low,Very Low
3868,12.0,Low,Medium
3869,0.0,Low,Very Low
3870,0.0,High,Very Low
3871,0.0,Medium,Very Low
3872,0.0,Very High,Very Low
3873,12.0,Very High,Medium
3874,52.0,Medium,High
3875,0.0,Medium,Very Low
3876,0.0,Medium,Very Low
3877,0.0,Very High,Very Low
3878,12.0,Very High,Medium
3879,0.0,Medium,Very Low
3880,4.0,High,Low
3881,12.0,Low,Medium
3882,52.0,Low,High
3883,0.0,Very High,Very Low
3884,0.0,Low,Very Low
3885,52.0,Low,High
3886,4.0,High,Low
3887,4.0,Very High,Low
3888,4.0,Low,Low
3889,0.0,High,Very Low
3890,0.0,High,Very Low
3891,0.0,High,Very Low
3892,4.0,Low,Low
3893,0.0,Very High,Very Low
3894,0.0,High,Very Low
3895,0.0,High,Very Low
3896,52.0,Low,High
3897,0.0,Medium,Very Low
3898,4.0,Low,Low
3899,52.0,High,High
3900,4.0,High,Low
